Tank Farm,Line,Event Type,Event Date Time,Batch,Sup/Con,Tankage,Actual,Total,BPH
ATJ,13,BATCHSTOP,9/29/2023 9:39:31 PM,MXE-62-522,,,0,0,0
ATJ,13,BATCHSTART,9/29/2023 9:39:31 PM,CHV-62-521,,,10000,10000,1925
ATJ,13,BATCHSTOP,9/30/2023 2:51:12 AM,CHV-62-521,,,0,0,0
ATJ,13,SUPERSTOP,9/30/2023 2:51:12 AM,JA1-62-521,,,0,0,0
ATJ,14,SUPERSTART,9/22/2023 5:28:34 AM,JA1-A3-521,,,139000,139000,2100
ATJ,14,BATCHSTART,9/22/2023 5:28:34 AM,BPO-A3-521,,,20000,20000,2100
ATJ,14,BATCHSTOP,9/22/2023 3:00:00 PM,BPO-A3-521,,,0,0,0
ATJ,14,BATCHSTART,9/22/2023 3:00:00 PM,BZA-A3-521,,,12500,12500,2100
ATJ,14,BATCHSTOP,9/22/2023 8:57:08 PM,BZA-A3-521,,,0,0,0
ATJ,14,BATCHSTART,9/22/2023 8:57:08 PM,CWH-A3-521,,,5000,5000,2100
ATJ,14,BATCHSTOP,9/22/2023 11:20:00 PM,CWH-A3-521,,,0,0,0
ATJ,14,BATCHSTART,9/22/2023 11:20:00 PM,MOB-A3-521,,,20000,20000,2100
ATJ,14,BATCHSTOP,9/23/2023 8:51:25 AM,MOB-A3-521,,,0,0,0
ATJ,14,BATCHSTART,9/23/2023 8:51:25 AM,MTV-A3-521,,,12500,12500,2100
ATJ,14,BATCHSTOP,9/23/2023 2:48:34 PM,MTV-A3-521,,,0,0,0
ATJ,14,BATCHSTART,9/23/2023 2:48:34 PM,MUC-A3-522,,,5000,5000,2100
ATJ,14,BATCHSTOP,9/23/2023 5:11:25 PM,MUC-A3-522,,,0,0,0
ATJ,14,BATCHSTART,9/23/2023 5:11:25 PM,MXE-A3-523,,,10000,10000,2100
ATJ,14,BATCHSTOP,9/23/2023 9:57:08 PM,MXE-A3-523,,,0,0,0
ATJ,14,BATCHSTART,9/23/2023 9:57:08 PM,QTC-A3-521,,,40000,40000,2100
ATJ,14,BATCHSTOP,9/24/2023 5:00:00 PM,QTC-A3-521,,,0,0,0
ATJ,14,BATCHSTART,9/24/2023 5:00:00 PM,SUN-A3-521,,,3000,3000,2100
ATJ,14,BATCHSTOP,9/24/2023 6:25:42 PM,SUN-A3-521,,,0,0,0
ATJ,14,BATCHSTART,9/24/2023 6:25:42 PM,TRA-A3-521,,,5000,5000,2100
ATJ,14,BATCHSTOP,9/24/2023 8:48:34 PM,TRA-A3-521,,,0,0,0
ATJ,14,BATCHSTART,9/24/2023 8:48:34 PM,VAL-A3-52E,,,6000,6000,2100
ATJ,14,BATCHSTOP,9/24/2023 11:40:00 PM,VAL-A3-52E,,,0,0,0
ATJ,14,SUPERSTOP,9/24/2023 11:40:00 PM,JA1-A3-521,,,0,0,0
ATJ,14,SUPERSTART,9/24/2023 11:40:00 PM,JA1-D3-521,,,23000,23000,2100
ATJ,14,BATCHSTART,9/24/2023 11:40:00 PM,MOB-D3-521,,,2500,2500,2100
ATJ,14,BATCHSTOP,9/25/2023 12:51:25 AM,MOB-D3-521,,,0,0,0
ATJ,14,BATCHSTART,9/25/2023 12:51:25 AM,MTV-D3-521,,,2500,2500,2100
ATJ,14,BATCHSTOP,9/25/2023 2:02:51 AM,MTV-D3-521,,,0,0,0
ATJ,14,BATCHSTART,9/25/2023 2:02:51 AM,MXE-D3-521,,,7500,7500,2100
ATJ,14,BATCHSTOP,9/25/2023 5:37:08 AM,MXE-D3-521,,,0,0,0
ATJ,14,BATCHSTART,9/25/2023 5:37:08 AM,BPO-D3-521,,,8000,8000,2100
ATJ,14,BATCHSTOP,9/25/2023 9:25:42 AM,BPO-D3-521,,,0,0,0
ATJ,14,BATCHSTART,9/25/2023 9:25:42 AM,VAL-D3-52D,,,2500,2500,2100
ATJ,14,BATCHSTOP,9/25/2023 10:37:08 AM,VAL-D3-52D,,,0,0,0
ATJ,14,SUPERSTOP,9/25/2023 10:37:08 AM,JA1-D3-521,,,0,0,0
ATJ,14,SUPERSTART,9/25/2023 10:37:08 AM,JA1-62-521,,,54000,54000,2100
ATJ,14,BATCHSTART,9/25/2023 10:37:08 AM,BPO-62-521,,,7000,7000,2100
ATJ,14,BATCHSTOP,9/25/2023 1:57:08 PM,BPO-62-521,,,0,0,0
ATJ,14,BATCHSTART,9/25/2023 1:57:08 PM,CNL-62-521,,,2500,2500,2100
ATJ,14,BATCHSTOP,9/25/2023 3:08:34 PM,CNL-62-521,,,0,0,0
ATJ,14,BATCHSTART,9/25/2023 3:08:34 PM,HOM-62-521,,,13000,13000,2100
ATJ,14,BATCHSTOP,9/25/2023 9:20:00 PM,HOM-62-521,,,0,0,0
ATJ,14,BATCHSTART,9/25/2023 9:20:00 PM,MOB-62-521,,,2500,2500,2100
ATJ,14,BATCHSTOP,9/25/2023 10:31:25 PM,MOB-62-521,,,0,0,0
ATJ,14,BATCHSTART,9/25/2023 10:31:25 PM,MTV-62-521,,,4500,4500,2100
ATJ,14,BATCHSTOP,9/26/2023 12:40:00 AM,MTV-62-521,,,0,0,0
ATJ,14,BATCHSTART,9/26/2023 12:40:00 AM,MXE-62-521,,,2500,2500,2100
ATJ,14,BATCHSTOP,9/26/2023 1:51:25 AM,MXE-62-521,,,0,0,0
ATJ,14,BATCHSTART,9/26/2023 1:51:25 AM,QTC-62-521,,,7500,7500,2100
ATJ,14,BATCHSTOP,9/26/2023 5:25:42 AM,QTC-62-521,,,0,0,0
ATJ,14,BATCHSTART,9/26/2023 5:25:42 AM,VAL-62-52D,,,14500,14500,2100
ATJ,14,BATCHSTOP,9/26/2023 12:20:00 PM,VAL-62-52D,,,0,0,0
ATJ,14,SUPERSTOP,9/26/2023 12:20:00 PM,JA1-62-521,,,0,0,0
ATJ,15,SUPERSTART,9/23/2023 12:33:00 AM,JA1-A3-521,,,401000,401000,3700
ATJ,15,BATCHSTART,9/23/2023 12:33:00 AM,BPO-A3-521,,,59000,59000,3700
ATJ,15,BATCHSTOP,9/23/2023 4:29:45 PM,BPO-A3-521,,,0,0,0
ATJ,15,BATCHSTART,9/23/2023 4:29:45 PM,CIT-A3-521,,,9000,9000,3700
ATJ,15,BATCHSTOP,9/23/2023 6:55:42 PM,CIT-A3-521,,,0,0,0
ATJ,15,BATCHSTART,9/23/2023 6:55:42 PM,HOM-A3-521,,,2500,2500,3700
ATJ,15,BATCHSTOP,9/23/2023 7:36:14 PM,HOM-A3-521,,,0,0,0
ATJ,15,BATCHSTART,9/23/2023 7:36:14 PM,MOB-A3-521,,,2500,2500,3700
ATJ,15,BATCHSTOP,9/23/2023 8:16:47 PM,MOB-A3-521,,,0,0,0
ATJ,15,BATCHSTART,9/23/2023 8:16:47 PM,MTV-A3-521,,,95000,95000,3700
ATJ,15,BATCHSTOP,9/24/2023 9:57:19 PM,MTV-A3-521,,,0,0,0
ATJ,15,BATCHSTART,9/24/2023 9:57:19 PM,MUC-A3-522,,,11000,11000,3700
ATJ,15,BATCHSTOP,9/25/2023 12:55:42 AM,MUC-A3-522,,,0,0,0
ATJ,15,BATCHSTART,9/25/2023 12:55:42 AM,MXE-A3-523,,,10000,10000,3700
ATJ,15,BATCHSTOP,9/25/2023 3:37:51 AM,MXE-A3-523,,,0,0,0
ATJ,15,BATCHSTART,9/25/2023 3:37:51 AM,PHI-A3-521,,,10000,10000,3700
ATJ,15,BATCHSTOP,9/25/2023 6:20:01 AM,PHI-A3-521,,,0,0,0
ATJ,15,BATCHSTART,9/25/2023 6:20:01 AM,SUN-A3-521,,,2500,2500,3700
ATJ,15,BATCHSTOP,9/25/2023 7:00:34 AM,SUN-A3-521,,,0,0,0
ATJ,15,BATCHSTART,9/25/2023 7:00:34 AM,QTC-A3-521,,,145000,145000,3700
ATJ,15,BATCHSTOP,9/26/2023 10:11:55 PM,QTC-A3-521,,,0,0,0
ATJ,15,BATCHSTART,9/26/2023 10:11:55 PM,VAL-A3-52E,,,15500,15500,3700
ATJ,15,BATCHSTOP,9/27/2023 2:23:16 AM,VAL-A3-52E,,,0,0,0
ATJ,15,BATCHSTART,9/27/2023 2:23:16 AM,CIT-A3-522,,,25000,25000,3700
ATJ,15,BATCHSTOP,9/27/2023 9:08:40 AM,CIT-A3-522,,,0,0,0
ATJ,15,BATCHSTART,9/27/2023 9:08:40 AM,DKS-A3-521,,,14000,14000,3700
ATJ,15,BATCHSTOP,9/27/2023 12:55:42 PM,DKS-A3-521,,,0,0,0
ATJ,15,SUPERSTOP,9/27/2023 12:55:42 PM,JA1-A3-521,,,0,0,0
ATJ,15,SUPERSTART,9/27/2023 12:55:42 PM,JA1-D3-521,,,38500,38500,3700
ATJ,15,BATCHSTART,9/27/2023 12:55:42 PM,CIT-D3-521,,,6500,6500,3700
ATJ,15,BATCHSTOP,9/27/2023 2:41:06 PM,CIT-D3-521,,,0,0,0
ATJ,15,BATCHSTART,9/27/2023 2:41:06 PM,MTV-D3-521,,,14000,14000,3700
ATJ,15,BATCHSTOP,9/27/2023 6:28:08 PM,MTV-D3-521,,,0,0,0
ATJ,15,BATCHSTART,9/27/2023 6:28:08 PM,MXE-D3-521,,,5000,5000,3700
ATJ,15,BATCHSTOP,9/27/2023 7:49:12 PM,MXE-D3-521,,,0,0,0
ATJ,15,BATCHSTART,9/27/2023 7:49:12 PM,BPO-D3-521,,,8000,8000,3700
ATJ,15,BATCHSTOP,9/27/2023 9:58:56 PM,BPO-D3-521,,,0,0,0
ATJ,15,BATCHSTART,9/27/2023 9:58:56 PM,VAL-D3-52D,,,5000,5000,3700
ATJ,15,BATCHSTOP,9/27/2023 11:20:01 PM,VAL-D3-52D,,,0,0,0
ATJ,15,SUPERSTOP,9/27/2023 11:20:01 PM,JA1-D3-521,,,0,0,0
ATJ,16,SUPERSTART,9/25/2023 12:08:46 AM,JA1-54-521,,,284000,284000,2050
ATJ,16,BATCHSTART,9/25/2023 12:08:46 AM,AAL-54-521,,,5000,5000,2050
ATJ,16,BATCHSTOP,9/25/2023 2:35:07 AM,AAL-54-521,,,0,0,0
ATJ,16,BATCHSTART,9/25/2023 2:35:07 AM,EPV-54-521,,,10000,10000,2050
ATJ,16,BATCHSTOP,9/25/2023 7:27:48 AM,EPV-54-521,,,0,0,0
ATJ,16,BATCHSTART,9/25/2023 7:27:48 AM,ETI-54-521,,,194000,194000,2050
ATJ,16,BATCHSTOP,9/29/2023 6:05:51 AM,ETI-54-521,,,0,0,0
ATJ,16,BATCHSTART,9/29/2023 6:05:51 AM,SWJ-54-521,,,22500,22500,2050
ATJ,16,BATCHSTOP,9/29/2023 5:04:23 PM,SWJ-54-521,,,0,0,0
ATJ,16,BATCHSTART,9/29/2023 5:04:23 PM,TMS-56-521,,,15000,15000,2050
ATJ,16,BATCHSTOP,9/30/2023 12:23:24 AM,TMS-56-521,,,0,0,0
ATJ,16,BATCHSTART,9/30/2023 12:23:24 AM,TMS-54-521,,,20000,20000,2050
ATJ,16,BATCHSTOP,9/30/2023 10:08:46 AM,TMS-54-521,,,0,0,0
ATJ,16,BATCHSTART,9/30/2023 10:08:46 AM,WFS-54-521,,,17500,17500,2050
ATJ,16,BATCHSTOP,9/30/2023 6:40:58 PM,WFS-54-521,,,0,0,0
ATJ,16,SUPERSTOP,9/30/2023 6:40:58 PM,JA1-54-521,,,0,0,0
ATJ,17,SUPERSTART,9/25/2023 3:36:40 AM,JA1-M3-521,,,10000,10000,4500
ATJ,17,BATCHSTART,9/25/2023 3:36:40 AM,TAR-M3-521,,,10000,10000,4500
ATJ,17,BATCHSTOP,9/25/2023 5:50:00 AM,TAR-M3-521,,,0,0,0
ATJ,17,SUPERSTOP,9/25/2023 5:50:00 AM,JA1-M3-521,,,0,0,0
ATJ,17,SUPERSTART,9/25/2023 5:50:00 AM,JA1-A3-521,,,246000,246000,4500
ATJ,17,BATCHSTART,9/25/2023 5:50:00 AM,BPO-A3-521,,,5500,5500,4500
ATJ,17,BATCHSTOP,9/25/2023 7:03:20 AM,BPO-A3-521,,,0,0,0
ATJ,17,BATCHSTART,9/25/2023 7:03:20 AM,BZA-A3-521,,,5000,5000,4500
ATJ,17,BATCHSTOP,9/25/2023 8:10:00 AM,BZA-A3-521,,,0,0,0
ATJ,17,BATCHSTART,9/25/2023 8:10:00 AM,CHV-A3-521,,,8000,8000,4500
ATJ,17,BATCHSTOP,9/25/2023 9:56:40 AM,CHV-A3-521,,,0,0,0
ATJ,17,BATCHSTART,9/25/2023 9:56:40 AM,CKS-A3-521,,,5000,5000,4500
ATJ,17,BATCHSTOP,9/25/2023 11:03:20 AM,CKS-A3-521,,,0,0,0
ATJ,17,BATCHSTART,9/25/2023 11:03:20 AM,CNL-A3-521,,,5000,5000,4500
ATJ,17,BATCHSTOP,9/25/2023 12:10:00 PM,CNL-A3-521,,,0,0,0
ATJ,17,BATCHSTART,9/25/2023 12:10:00 PM,FHR-A3-521,,,5000,5000,4500
ATJ,17,BATCHSTOP,9/25/2023 1:16:40 PM,FHR-A3-521,,,0,0,0
ATJ,17,BATCHSTART,9/25/2023 1:16:40 PM,GUT-A3-521,,,5000,5000,4500
ATJ,17,BATCHSTOP,9/25/2023 2:23:20 PM,GUT-A3-521,,,0,0,0
ATJ,17,BATCHSTART,9/25/2023 2:23:20 PM,MAC-A3-521,,,23000,23000,4500
ATJ,17,BATCHSTOP,9/25/2023 7:30:00 PM,MAC-A3-521,,,0,0,0
ATJ,17,BATCHSTART,9/25/2023 7:30:00 PM,MGC-A3-521,,,5000,5000,4500
ATJ,17,BATCHSTOP,9/25/2023 8:36:40 PM,MGC-A3-521,,,0,0,0
ATJ,17,BATCHSTART,9/25/2023 8:36:40 PM,MTV-A3-521,,,65000,65000,4500
ATJ,17,BATCHSTOP,9/26/2023 11:03:20 AM,MTV-A3-521,,,0,0,0
ATJ,17,BATCHSTART,9/26/2023 11:03:20 AM,MUC-A3-522,,,15000,15000,4500
ATJ,17,BATCHSTOP,9/26/2023 2:23:20 PM,MUC-A3-522,,,0,0,0
ATJ,17,BATCHSTART,9/26/2023 2:23:20 PM,MXE-A3-526,,,7500,7500,4500
ATJ,17,BATCHSTOP,9/26/2023 4:03:20 PM,MXE-A3-526,,,0,0,0
ATJ,17,BATCHSTART,9/26/2023 4:03:20 PM,PHI-A3-521,,,7500,7500,4500
ATJ,17,BATCHSTOP,9/26/2023 5:43:20 PM,PHI-A3-521,,,0,0,0
ATJ,17,BATCHSTART,9/26/2023 5:43:20 PM,QTC-A3-521,,,5000,5000,4500
ATJ,17,BATCHSTOP,9/26/2023 6:50:00 PM,QTC-A3-521,,,0,0,0
ATJ,17,BATCHSTART,9/26/2023 6:50:00 PM,SUN-A3-521,,,5000,5000,4500
ATJ,17,BATCHSTOP,9/26/2023 7:56:40 PM,SUN-A3-521,,,0,0,0
ATJ,17,BATCHSTART,9/26/2023 7:56:40 PM,TAR-A3-521,,,65000,65000,4500
ATJ,17,BATCHSTOP,9/27/2023 10:23:20 AM,TAR-A3-521,,,0,0,0
ATJ,17,BATCHSTART,9/27/2023 10:23:20 AM,MXE-A3-521,,,2500,2500,4500
ATJ,17,BATCHSTOP,9/27/2023 10:56:40 AM,MXE-A3-521,,,0,0,0
ATJ,17,BATCHSTART,9/27/2023 10:56:40 AM,VAL-A3-52E,,,7000,7000,4500
ATJ,17,BATCHSTOP,9/27/2023 12:30:00 PM,VAL-A3-52E,,,0,0,0
ATJ,17,SUPERSTOP,9/27/2023 12:30:00 PM,JA1-A3-521,,,0,0,0
ATJ,17,SUPERSTART,9/27/2023 12:30:00 PM,JA1-D3-521,,,23500,23500,4500
ATJ,17,BATCHSTART,9/27/2023 12:30:00 PM,MTV-D3-521,,,6000,6000,4500
ATJ,17,BATCHSTOP,9/27/2023 1:50:00 PM,MTV-D3-521,,,0,0,0
ATJ,17,BATCHSTART,9/27/2023 1:50:00 PM,PHI-D3-521,,,2500,2500,4500
ATJ,17,BATCHSTOP,9/27/2023 2:23:20 PM,PHI-D3-521,,,0,0,0
ATJ,17,BATCHSTART,9/27/2023 2:23:20 PM,TAR-D3-521,,,5000,5000,4500
ATJ,17,BATCHSTOP,9/27/2023 3:30:00 PM,TAR-D3-521,,,0,0,0
ATJ,17,BATCHSTART,9/27/2023 3:30:00 PM,MXE-D3-521,,,2500,2500,4500
ATJ,17,BATCHSTOP,9/27/2023 4:03:20 PM,MXE-D3-521,,,0,0,0
ATJ,17,BATCHSTART,9/27/2023 4:03:20 PM,VAL-D3-52D,,,2500,2500,4500
ATJ,17,BATCHSTOP,9/27/2023 4:36:40 PM,VAL-D3-52D,,,0,0,0
ATJ,17,BATCHSTART,9/27/2023 4:36:40 PM,MAC-D3-521,,,2500,2500,4500
ATJ,17,BATCHSTOP,9/27/2023 5:10:00 PM,MAC-D3-521,,,0,0,0
ATJ,17,BATCHSTART,9/27/2023 5:10:00 PM,BPO-D3-521,,,2500,2500,4500
ATJ,17,BATCHSTOP,9/27/2023 5:43:20 PM,BPO-D3-521,,,0,0,0
ATJ,17,SUPERSTOP,9/27/2023 5:43:20 PM,JA1-D3-521,,,0,0,0
ATJ,17,SUPERSTART,9/27/2023 5:43:20 PM,JA1-62-521,,,270500,270500,4500
ATJ,17,BATCHSTART,9/27/2023 5:43:20 PM,ATL-62-521,,,5000,5000,4500
ATJ,17,BATCHSTOP,9/27/2023 6:50:00 PM,ATL-62-521,,,0,0,0
ATJ,17,BATCHSTART,9/27/2023 6:50:00 PM,FHR-62-521,,,10000,10000,4500
ATJ,17,BATCHSTOP,9/27/2023 9:03:20 PM,FHR-62-521,,,0,0,0
ATJ,17,BATCHSTART,9/27/2023 9:03:20 PM,GUT-62-521,,,5000,5000,4500
ATJ,17,BATCHSTOP,9/27/2023 10:10:00 PM,GUT-62-521,,,0,0,0
ATJ,17,BATCHSTART,9/27/2023 10:10:00 PM,MAC-62-521,,,42500,42500,4500
ATJ,17,BATCHSTOP,9/28/2023 7:36:40 AM,MAC-62-521,,,0,0,0
ATJ,17,BATCHSTART,9/28/2023 7:36:40 AM,MTV-62-521,,,38000,38000,4500
ATJ,17,BATCHSTOP,9/28/2023 4:03:20 PM,MTV-62-521,,,0,0,0
ATJ,17,BATCHSTART,9/28/2023 4:03:20 PM,MUC-62-522,,,7500,7500,4500
ATJ,17,BATCHSTOP,9/28/2023 5:43:20 PM,MUC-62-522,,,0,0,0
ATJ,17,BATCHSTART,9/28/2023 5:43:20 PM,MUS-62-52A,,,5000,5000,4500
ATJ,17,BATCHSTOP,9/28/2023 6:50:00 PM,MUS-62-52A,,,0,0,0
ATJ,17,BATCHSTART,9/28/2023 6:50:00 PM,PHI-62-521,,,15000,15000,4500
ATJ,17,BATCHSTOP,9/28/2023 10:10:00 PM,PHI-62-521,,,0,0,0
ATJ,17,BATCHSTART,9/28/2023 10:10:00 PM,PTC-62-521,,,4000,4000,4500
ATJ,17,BATCHSTOP,9/28/2023 11:03:20 PM,PTC-62-521,,,0,0,0
ATJ,17,BATCHSTART,9/28/2023 11:03:20 PM,QTC-62-521,,,5000,5000,4500
ATJ,17,BATCHSTOP,9/29/2023 12:10:00 AM,QTC-62-521,,,0,0,0
ATJ,17,BATCHSTART,9/29/2023 12:10:00 AM,TAR-62-521,,,100000,100000,4500
ATJ,17,BATCHSTOP,9/29/2023 10:23:20 PM,TAR-62-521,,,0,0,0
ATJ,17,BATCHSTART,9/29/2023 10:23:20 PM,VAL-62-52D,,,13000,13000,4500
ATJ,17,BATCHSTOP,9/30/2023 1:16:40 AM,VAL-62-52D,,,0,0,0
ATJ,17,BATCHSTART,9/30/2023 1:16:40 AM,VTL-62-521,,,5000,5000,4500
ATJ,17,BATCHSTOP,9/30/2023 2:23:20 AM,VTL-62-521,,,0,0,0
ATJ,17,BATCHSTART,9/30/2023 2:23:20 AM,WFS-62-521,,,5000,5000,4500
ATJ,17,BATCHSTOP,9/30/2023 3:30:00 AM,WFS-62-521,,,0,0,0
ATJ,17,BATCHSTART,9/30/2023 3:30:00 AM,BPO-62-521,,,5500,5500,4500
ATJ,17,BATCHSTOP,9/30/2023 4:43:20 AM,BPO-62-521,,,0,0,0
ATJ,17,BATCHSTART,9/30/2023 4:43:20 AM,USO-62-521,,,5000,5000,4500
ATJ,17,BATCHSTOP,9/30/2023 5:50:00 AM,USO-62-521,,,0,0,0
ATJ,17,SUPERSTOP,9/30/2023 5:50:00 AM,JA1-62-521,,,0,0,0
ATJ,18,SUPERSTART,9/24/2023 4:22:00 AM,JA1-A3-521,,,406000,406000,6000
ATJ,18,BATCHSTART,9/24/2023 4:22:00 AM,BPO-A3-521,,,45500,45500,6000
ATJ,18,BATCHSTOP,9/24/2023 11:57:00 AM,BPO-A3-521,,,0,0,0
ATJ,18,BATCHSTART,9/24/2023 11:57:00 AM,BZA-A3-521,,,5000,5000,6000
ATJ,18,BATCHSTOP,9/24/2023 12:47:00 PM,BZA-A3-521,,,0,0,0
ATJ,18,BATCHSTART,9/24/2023 12:47:00 PM,CHV-A3-521,,,3000,3000,6000
ATJ,18,BATCHSTOP,9/24/2023 1:17:00 PM,CHV-A3-521,,,0,0,0
ATJ,18,BATCHSTART,9/24/2023 1:17:00 PM,CIT-A3-521,,,17500,17500,6000
ATJ,18,BATCHSTOP,9/24/2023 4:12:00 PM,CIT-A3-521,,,0,0,0
ATJ,18,BATCHSTART,9/24/2023 4:12:00 PM,CNL-A3-521,,,2500,2500,6000
ATJ,18,BATCHSTOP,9/24/2023 4:37:00 PM,CNL-A3-521,,,0,0,0
ATJ,18,BATCHSTART,9/24/2023 4:37:00 PM,DKS-A3-521,,,17500,17500,6000
ATJ,18,BATCHSTOP,9/24/2023 7:32:00 PM,DKS-A3-521,,,0,0,0
ATJ,18,BATCHSTART,9/24/2023 7:32:00 PM,FHR-A3-521,,,5000,5000,6000
ATJ,18,BATCHSTOP,9/24/2023 8:22:00 PM,FHR-A3-521,,,0,0,0
ATJ,18,BATCHSTART,9/24/2023 8:22:00 PM,GUT-A3-521,,,2500,2500,6000
ATJ,18,BATCHSTOP,9/24/2023 8:47:00 PM,GUT-A3-521,,,0,0,0
ATJ,18,BATCHSTART,9/24/2023 8:47:00 PM,HOM-A3-521,,,23000,23000,6000
ATJ,18,BATCHSTOP,9/25/2023 12:37:00 AM,HOM-A3-521,,,0,0,0
ATJ,18,BATCHSTART,9/25/2023 12:37:00 AM,MAC-A3-521,,,12500,12500,6000
ATJ,18,BATCHSTOP,9/25/2023 2:42:00 AM,MAC-A3-521,,,0,0,0
ATJ,18,BATCHSTART,9/25/2023 2:42:00 AM,MGC-A3-521,,,10000,10000,6000
ATJ,18,BATCHSTOP,9/25/2023 4:22:00 AM,MGC-A3-521,,,0,0,0
ATJ,18,BATCHSTART,9/25/2023 4:22:00 AM,MTV-A3-521,,,3500,3500,6000
ATJ,18,BATCHSTOP,9/25/2023 4:57:00 AM,MTV-A3-521,,,0,0,0
ATJ,18,BATCHSTART,9/25/2023 4:57:00 AM,MUC-A3-522,,,46500,46500,6000
ATJ,18,BATCHSTOP,9/25/2023 12:42:00 PM,MUC-A3-522,,,0,0,0
ATJ,18,BATCHSTART,9/25/2023 12:42:00 PM,MXE-A3-521,,,5000,5000,6000
ATJ,18,BATCHSTOP,9/25/2023 1:32:00 PM,MXE-A3-521,,,0,0,0
ATJ,18,BATCHSTART,9/25/2023 1:32:00 PM,PBF-A3-521,,,15000,15000,6000
